customer_id,first_name,last_name,gender,date_of_birth,city,state,occupation,employment_type,annual_income,credit_score,customer_since,risk_segment
108060,Diya,Das,Female,1965-01-16,Mysuru,Karnataka,Finance,Business Owner,779368.47,663,2019-10-14,High
108061,Priya,Iyer,Female,1962-01-17,Nagpur,Maharashtra,Healthcare,Salaried,489438.65,695,2015-06-25,Medium
108062,Diya,Das,Female,1996-01-09,Mangaluru,Karnataka,Healthcare,Salaried,634967.6,678,2022-01-13,High
108063,Ananya,Iyer,Female,1991-01-10,Kolkata,West Bengal,Healthcare,Salaried,555613.54,757,2023-07-24,Low
108064,Vihaan,Shah,Female,1985-01-11,Vadodara,Gujarat,Government,Self-employed,945465.53,710,2025-02-02,Medium
108065,Riya,Shah,Female,1982-01-12,New Delhi,Delhi,Finance,Salaried,664030.82,525,2021-01-07,Very High
108066,Aarav,Gupta,Female,1970-01-15,Coimbatore,Tamil Nadu,Government,Salaried,1296365.93,677,2016-09-25,High
108067,Vihaan,Sharma,Female,1970-01-15,Bengaluru,Karnataka,Retail,Self-employed,1370630.53,649,2025-12-23,High
108068,Vihaan,Gupta,Female,1965-01-16,Chennai,Tamil Nadu,Finance,Contract,920792.0,687,2019-06-26,Medium
108069,Ananya,Rao,Female,2003-01-07,Jaipur,Rajasthan,Manufacturing,Self-employed,530551.14,660,2022-06-28,High
108070,Meera,Patel,Female,1981-01-12,Nagpur,Maharashtra,Government,Business Owner,3087830.11,674,2017-04-11,High
108071,Ananya,Nair,Female,1970-01-15,Chennai,Tamil Nadu,Manufacturing,Salaried,391057.88,713,2025-07-23,Medium
108072,Aarav,Mehta,Female,1966-01-16,Jaipur,Rajasthan,Manufacturing,Contract,935168.73,695,2020-09-18,Medium
108073,Riya,Nair,Male,1989-01-10,Hyderabad,Telangana,Retail,Salaried,2083031.01,775,2024-04-15,Low
108074,Sneha,Gupta,Male,1966-01-16,New Delhi,Delhi,Healthcare,Self-employed,1142219.8,693,2025-04-17,Medium
108075,Priya,Das,Male,1980-01-13,Kolkata,West Bengal,Finance,Salaried,974451.33,672,2024-12-08,High
108076,Siddharth,Mishra,Female,1973-01-14,Jaipur,Rajasthan,Government,Salaried,319496.55,733,2015-01-06,Medium
108077,Rohan,Joshi,Female,1976-01-14,New Delhi,Delhi,Retail,Salaried,535478.67,613,2017-04-03,High
108078,Meera,Patel,Male,1989-01-10,Ahmedabad,Gujarat,Manufacturing,Self-employed,736749.93,699,2016-11-15,Medium
108079,Siddharth,Gupta,Male,1976-01-14,Warangal,Telangana,Healthcare,Salaried,297908.62,682,2020-08-30,Medium
108080,Aarav,Patel,Female,1987-01-11,Mumbai,Maharashtra,Healthcare,Salaried,944792.99,670,2017-08-12,High
108081,Meera,Iyer,Female,1998-01-08,Bengaluru,Karnataka,Manufacturing,Business Owner,351776.99,599,2025-02-27,Very High
108082,Arjun,Mishra,Female,1964-01-17,Kolkata,West Bengal,Manufacturing,Salaried,3624583.85,617,2016-11-28,High
108083,Aditya,Sharma,Male,1976-01-14,New Delhi,Delhi,Retail,Salaried,727966.72,661,2023-07-10,High
108084,Neha,Verma,Female,1970-01-15,Ahmedabad,Gujarat,Government,Salaried,622471.74,639,2023-04-30,High
108085,Priya,Mishra,Female,1990-01-10,Surat,Gujarat,Retail,Salaried,418894.5,719,2015-05-26,Medium
108086,Priya,Singh,Female,1992-01-10,Kolkata,West Bengal,Other,Salaried,866404.29,791,2025-08-25,Low
108087,Sneha,Mishra,Female,2004-01-07,Chennai,Tamil Nadu,Government,Self-employed,246383.14,696,2017-04-23,Medium
108088,Nikhil,Rao,Female,1982-01-12,Chennai,Tamil Nadu,Retail,Self-employed,672911.12,711,2016-05-21,Medium
108089,Aarav,Reddy,Female,2001-01-07,Warangal,Telangana,Other,Contract,338386.85,646,2020-03-20,High
108090,Aarav,Rao,Male,1985-01-11,Chennai,Tamil Nadu,Manufacturing,Self-employed,1020691.81,713,2015-08-30,Medium
108091,Kavya,Nair,Female,1968-01-16,New Delhi,Delhi,Retail,Salaried,762113.28,749,2022-07-12,Medium
108092,Kavya,Singh,Female,1994-01-09,Kolkata,West Bengal,Healthcare,Salaried,348651.6,753,2023-07-05,Low
108093,Kavya,Rao,Male,1961-01-17,New Delhi,Delhi,Manufacturing,Salaried,414215.28,646,2016-10-25,High
108094,Kavya,Rao,Male,1992-01-10,Jaipur,Rajasthan,Finance,Salaried,453157.76,679,2018-04-07,High
108095,Priya,Verma,Female,1993-01-09,Chennai,Tamil Nadu,IT,Business Owner,649478.04,625,2020-12-21,High
108096,Neha,Kumar,Female,1998-01-08,New Delhi,Delhi,Government,Self-employed,1440895.22,696,2024-05-14,Medium
108097,Isha,Das,Male,1995-01-09,Madurai,Tamil Nadu,IT,Salaried,612722.91,739,2020-10-10,Medium
108098,Ananya,Singh,Male,1974-01-14,Ahmedabad,Gujarat,Healthcare,Salaried,1182338.49,706,2022-06-22,Medium
108099,Aditi,Patel,Female,1962-01-17,Ahmedabad,Gujarat,Other,Contract,367173.61,623,2019-05-28,High
108100,Vikram,Mehta,Female,2002-01-07,Hyderabad,Telangana,Other,Salaried,445783.21,737,2020-04-11,Medium
108101,Priya,Sharma,Male,1971-01-15,New Delhi,Delhi,Government,Salaried,2739548.5,676,2023-10-28,High
108102,Neha,Joshi,Male,1988-01-11,New Delhi,Delhi,Other,Salaried,1145935.43,776,2024-09-22,Low
108103,Karan,Joshi,Female,1983-01-12,Hyderabad,Telangana,Education,Self-employed,490697.32,634,2020-05-16,High
108104,Arjun,Rao,Female,2001-01-07,Mangaluru,Karnataka,Retail,Salaried,278787.08,525,2025-11-16,Very High
108105,Kavya,Iyer,Male,1966-01-16,New Delhi,Delhi,Manufacturing,Salaried,362070.45,749,2018-04-19,Medium
108106,Priya,Patel,Male,1979-01-13,Warangal,Telangana,Healthcare,Salaried,693516.0,700,2022-11-21,Medium
108107,Vihaan,Verma,Male,1970-01-15,Udaipur,Rajasthan,Manufacturing,Contract,1212302.08,711,2026-03-16,Medium
108108,Riya,Patel,Male,1982-01-12,Hyderabad,Telangana,Other,Salaried,1559341.02,586,2015-08-10,Very High
108109,Riya,Reddy,Female,2000-01-08,Udaipur,Rajasthan,Other,Salaried,1893238.06,755,2018-05-31,Low
108110,Kavya,Patel,Female,1970-01-15,Bengaluru,Karnataka,Government,Salaried,1459388.72,709,2016-05-24,Medium
108111,Kavya,Iyer,Male,1999-01-08,Surat,Gujarat,Healthcare,Salaried,645849.22,723,2025-06-09,Medium
108112,Diya,Sharma,Female,2002-01-07,Kolkata,West Bengal,IT,Salaried,769434.51,721,2022-06-14,Medium
108113,Riya,Sharma,Female,1967-01-16,New Delhi,Delhi,Manufacturing,Salaried,380448.77,718,2021-01-06,Medium
108114,Nikhil,Reddy,Male,1983-01-12,Udaipur,Rajasthan,Education,Salaried,1128642.7,683,2023-07-10,Medium
108115,Aarav,Das,Male,1964-01-17,Ahmedabad,Gujarat,Other,Salaried,299472.68,615,2015-01-24,High
108116,Meera,Nair,Female,1999-01-08,Nagpur,Maharashtra,Finance,Salaried,1777341.28,759,2017-10-04,Low
108117,Ananya,Iyer,Male,1964-01-17,Udaipur,Rajasthan,Government,Salaried,329349.58,686,2018-07-20,Medium
108118,Arjun,Mishra,Female,1981-01-12,Kolkata,West Bengal,Other,Contract,1117028.8,711,2015-07-29,Medium
108119,Ananya,Rao,Male,1977-01-13,New Delhi,Delhi,IT,Self-employed,490317.4,758,2026-07-01,Low
108120,Aarav,Mehta,Male,1986-01-11,Ahmedabad,Gujarat,Retail,Self-employed,807033.14,659,2015-10-19,High
108121,Rahul,Rao,Female,1971-01-15,Nagpur,Maharashtra,,Salaried,885634.76,687,2021-03-26,Medium
108122,Aarav,Patel,Male,1977-01-13,Vadodara,Gujarat,IT,Salaried,458671.44,749,2022-08-25,Medium
108123,Neha,Mehta,Female,1962-01-17,Vadodara,Gujarat,Education,Salaried,1030262.1,707,2018-03-20,Medium
108124,Ananya,Mishra,Female,1982-01-12,Mysuru,Karnataka,Government,Business Owner,799954.81,655,2023-03-12,High
108125,Rahul,Verma,Male,1980-01-13,Madurai,Tamil Nadu,Other,Salaried,1122511.97,651,2026-04-10,High
108126,Aarav,Shah,Male,1995-01-09,Kolkata,West Bengal,Retail,Salaried,866191.17,739,2020-12-30,Medium
108127,Riya,Singh,Male,1962-01-17,Madurai,Tamil Nadu,Finance,Salaried,931848.46,672,2025-02-17,High
108128,Siddharth,Das,Female,1992-01-10,Mangaluru,Karnataka,Government,Salaried,530228.67,639,2019-03-10,High
108129,Isha,Verma,Female,1980-01-13,Warangal,Telangana,Retail,Business Owner,1059129.35,762,2018-04-24,Low
108130,Nikhil,Kumar,Female,1984-01-12,Madurai,Tamil Nadu,Finance,Salaried,1309960.17,692,2021-08-11,Medium
108131,Ananya,Patel,Female,1989-01-10,Pune,Maharashtra,Manufacturing,Self-employed,905052.79,663,2021-09-23,High
108132,Rahul,Gupta,Female,1978-01-13,Mumbai,Maharashtra,IT,Salaried,493388.07,620,2025-08-01,High
108133,Aditya,Verma,Female,1973-01-14,Mumbai,Maharashtra,Other,Business Owner,692114.38,709,2025-06-09,Medium
108134,Sneha,Patel,Male,1989-01-10,Ahmedabad,Gujarat,Education,Self-employed,784649.16,823,2015-06-20,Low
108135,Vikram,Sharma,Female,1982-01-12,Ahmedabad,Gujarat,Other,Contract,517845.29,664,2016-07-14,High
108136,Aditya,Mehta,Male,1983-01-12,Udaipur,Rajasthan,Manufacturing,Salaried,593700.9,778,2026-05-15,Low
108137,Rahul,Nair,Male,1991-01-10,Vadodara,Gujarat,Other,Salaried,624966.52,670,2016-04-20,High
108138,Aarav,Mehta,Male,1964-01-17,Kolkata,West Bengal,Education,Salaried,454200.43,581,2015-12-15,Very High
108139,Siddharth,Patel,Male,2002-01-07,Coimbatore,Tamil Nadu,Government,Salaried,575403.24,626,2023-09-18,High
108140,Siddharth,Joshi,Male,2002-01-07,Kolkata,West Bengal,Retail,Salaried,472365.81,719,2017-03-19,Medium
108141,Sneha,Joshi,Female,1994-01-09,Warangal,Telangana,Retail,Self-employed,205440.62,722,2020-06-21,Medium
108142,Riya,Joshi,Male,2002-01-07,Hyderabad,Telangana,Finance,Salaried,308837.34,728,2021-09-23,Medium
108143,Sneha,Sharma,Male,1970-01-15,Warangal,Telangana,Manufacturing,Salaried,1229187.19,627,2020-06-07,High
108144,Isha,Mishra,Female,2001-01-07,New Delhi,Delhi,Education,Salaried,914911.72,795,2024-06-03,Low
108145,Isha,Reddy,Male,1990-01-10,Udaipur,Rajasthan,IT,Salaried,568557.32,737,2020-11-24,Medium
108146,Ananya,Patel,Female,1963-01-17,Warangal,Telangana,Manufacturing,Salaried,443318.61,761,2021-01-29,Low
108147,Meera,Joshi,Female,2004-01-07,Madurai,Tamil Nadu,IT,Salaried,489775.73,720,2022-01-27,Medium
108148,Neha,Patel,Female,1989-01-10,Kolkata,West Bengal,Retail,Salaried,1330644.71,585,2024-07-27,Very High
108149,Kavya,Sharma,Female,2005-01-06,Mumbai,Maharashtra,Retail,Self-employed,454573.91,708,2015-03-16,Medium
108150,Nikhil,Reddy,Male,2001-01-07,Ahmedabad,Gujarat,Education,Salaried,1503685.38,680,2020-08-20,Medium
108151,Aditya,Das,Male,1994-01-09,Coimbatore,Tamil Nadu,Other,Contract,1189610.17,743,2018-08-21,Medium
108152,Sneha,Mehta,Male,1994-01-09,Madurai,Tamil Nadu,Finance,Salaried,1475528.74,767,2016-12-19,Low
108153,Neha,Sharma,Male,1967-01-16,Chennai,Tamil Nadu,Retail,Self-employed,695467.6,680,2016-12-08,Medium
108154,Siddharth,Verma,Female,1993-01-09,Jaipur,Rajasthan,Finance,Salaried,281896.91,634,2021-01-09,High
108155,Sneha,Singh,Male,1986-01-11,Kolkata,West Bengal,Finance,Salaried,1454699.48,723,2024-07-19,Medium
108156,Aarav,Patel,Female,1974-01-14,Jaipur,Rajasthan,IT,Salaried,962792.83,519,2019-09-11,Very High
108157,Sneha,Reddy,Female,1967-01-16,Vadodara,Gujarat,Manufacturing,Contract,316121.52,664,2021-01-05,High
108158,Sneha,Joshi,Female,1991-01-10,New Delhi,Delhi,IT,Salaried,789481.8,740,2026-05-10,Medium
108159,Diya,Reddy,Male,2003-01-07,Ahmedabad,Gujarat,Retail,Business Owner,1199941.01,721,2020-08-01,Medium
108160,Riya,Gupta,Female,1988-01-11,Pune,Maharashtra,Other,Business Owner,2970203.98,689,2019-05-12,Medium
108161,Siddharth,Kumar,Female,1988-01-11,Udaipur,Rajasthan,Government,Salaried,720402.61,696,2017-10-11,Medium
108162,Nikhil,Gupta,Male,1984-01-12,Mumbai,Maharashtra,Government,Salaried,589599.26,777,2015-08-19,Low
108163,Priya,Verma,Male,1999-01-08,Mysuru,Karnataka,Healthcare,Salaried,860271.48,656,2015-01-05,High
108164,Aditya,Joshi,Male,1973-01-14,Mumbai,Maharashtra,Healthcare,Salaried,444542.76,662,2023-03-11,High
108165,Vihaan,Rao,Female,1985-01-11,Kolkata,West Bengal,Manufacturing,Salaried,489805.42,644,2015-10-11,High
108166,Aditya,Shah,Male,1979-01-13,New Delhi,Delhi,Retail,Salaried,1475262.11,691,2021-06-09,Medium
108167,Isha,Patel,Female,1971-01-15,Surat,Gujarat,Healthcare,Salaried,1217271.65,687,2015-05-31,Medium
108168,Vikram,Patel,Male,1965-01-16,Pune,Maharashtra,Government,Business Owner,358426.54,797,2022-10-19,Low
108169,Neha,Verma,Male,1971-01-15,Warangal,Telangana,IT,Self-employed,1204324.73,848,2019-09-08,Low
108170,Aarav,Nair,Male,1965-01-16,Mangaluru,Karnataka,Healthcare,Salaried,1656173.55,727,2016-12-17,Medium
108171,Nikhil,Iyer,Male,1978-01-13,Mumbai,Maharashtra,Education,Salaried,314647.0,634,2016-01-19,High
108172,Karan,Rao,Male,2005-01-06,Jaipur,Rajasthan,Finance,Salaried,834222.09,703,2016-12-24,Medium
108173,Vikram,Mehta,Male,1968-01-16,Kolkata,West Bengal,IT,Salaried,1170286.99,665,2022-05-05,High
108174,Diya,Gupta,Female,1986-01-11,Vadodara,Gujarat,Education,Salaried,514526.59,622,2021-04-13,High
108175,Siddharth,Singh,Male,1988-01-11,Hyderabad,Telangana,IT,Contract,3820665.05,753,2016-08-08,Low
108176,Arjun,Gupta,Female,1984-01-12,Hyderabad,Telangana,Education,Business Owner,862885.07,801,2022-11-01,Low
108177,Vihaan,Kumar,Male,1972-01-15,Udaipur,Rajasthan,Other,Self-employed,406119.41,742,2016-04-07,Medium
108178,Karan,Iyer,Female,2004-01-07,Mangaluru,Karnataka,Healthcare,Salaried,345563.28,633,2018-02-09,High
108179,Aditi,Patel,Male,1983-01-12,Chennai,Tamil Nadu,Government,Self-employed,614532.8,769,2021-01-27,Low
108180,Meera,Reddy,Male,1996-01-09,Vadodara,Gujarat,Healthcare,Contract,591950.54,733,2017-06-11,Medium
108181,Isha,Iyer,Male,1978-01-13,Surat,Gujarat,Finance,Salaried,455414.97,713,2022-09-25,Medium
108182,Riya,Patel,Male,1969-01-15,Chennai,Tamil Nadu,Healthcare,Self-employed,874798.9,696,2025-02-19,Medium
108183,Vihaan,Mishra,Female,1985-01-11,Mumbai,Maharashtra,Education,Contract,455255.85,725,2017-12-03,Medium
108184,Vikram,Nair,Female,1973-01-14,Surat,Gujarat,Finance,Salaried,2223381.06,694,2017-02-21,Medium
108185,Karan,Singh,Male,1993-01-09,Bengaluru,Karnataka,Manufacturing,Self-employed,317653.59,727,2023-12-16,Medium
108186,Priya,Singh,Male,1989-01-10,Udaipur,Rajasthan,Healthcare,Salaried,589936.1,740,2021-12-20,Medium
108187,Priya,Sharma,Male,1981-01-12,Kolkata,West Bengal,Retail,Salaried,1227687.74,733,2022-08-18,Medium
108188,Vikram,Shah,Female,1970-01-15,Chennai,Tamil Nadu,Finance,Salaried,1221386.92,685,2020-01-13,Medium
108189,Vikram,Rao,Female,1993-01-09,Jaipur,Rajasthan,Education,Salaried,427791.27,709,2016-04-24,Medium
108190,Vikram,Reddy,Female,1961-01-17,New Delhi,Delhi,Other,Business Owner,1008347.52,638,2019-10-15,High
108191,Nikhil,Sharma,Female,2000-01-08,New Delhi,Delhi,Healthcare,Salaried,1889272.7,758,2024-12-27,Low
108192,Riya,Mishra,Female,1977-01-13,Ahmedabad,Gujarat,Finance,Salaried,425895.08,770,2024-10-15,Low
108193,Aditi,Mishra,Male,1964-01-17,Vadodara,Gujarat,Retail,Business Owner,751997.67,675,2022-10-23,High
108194,Aditya,Nair,Female,1984-01-12,Hyderabad,Telangana,Healthcare,Salaried,390164.71,710,2018-07-17,Medium
108195,Aarav,Shah,Male,1983-01-12,Mysuru,Karnataka,Manufacturing,Business Owner,1783265.35,797,2018-03-31,Low
108196,Riya,Reddy,Female,1962-01-17,New Delhi,Delhi,Other,Salaried,1124206.62,746,2025-10-29,Medium
108197,Riya,Patel,Male,1967-01-16,Bengaluru,Karnataka,Other,Salaried,319023.0,723,2021-01-10,Medium
108198,Meera,Singh,Female,1969-01-15,Kolkata,West Bengal,Manufacturing,Salaried,693015.01,703,2025-02-18,Medium
108199,Meera,Kumar,Male,1993-01-09,Jaipur,Rajasthan,Government,Salaried,359139.55,628,2015-05-30,High
108200,Karan,Nair,Female,1993-01-09,Kolkata,West Bengal,Finance,Self-employed,893714.24,757,2023-10-04,Low
108201,Arjun,Das,Male,1968-01-16,New Delhi,Delhi,Retail,Salaried,980832.66,727,2024-09-02,Medium
108202,Priya,Iyer,Female,1985-01-11,Warangal,Telangana,Other,Salaried,1651186.71,727,2020-03-24,Medium
108203,Aditi,Shah,Male,1998-01-08,Warangal,Telangana,Manufacturing,Contract,1588532.76,782,2017-06-11,Low
108204,Arjun,Sharma,Male,1963-01-17,Surat,Gujarat,Education,Salaried,871209.66,678,2026-03-29,High
108205,Meera,Iyer,Male,1967-01-16,Mysuru,Karnataka,Finance,Salaried,1095766.04,680,2016-04-17,Medium
108206,Rahul,Gupta,Male,1980-01-13,Vadodara,Gujarat,Other,Salaried,668331.47,703,2021-07-23,Medium
108207,Rohan,Das,Male,1962-01-17,Surat,Gujarat,Manufacturing,Salaried,1131499.89,792,2021-10-23,Low
108208,Sneha,Shah,Female,1961-01-17,Madurai,Tamil Nadu,Manufacturing,Business Owner,946536.52,674,2021-10-05,High
108209,Sneha,Mishra,Female,2003-01-07,Mangaluru,Karnataka,Other,Salaried,338189.79,662,2023-07-18,High
108210,Aditya,Singh,Male,1962-01-17,Jaipur,Rajasthan,Retail,Salaried,684166.37,754,2019-02-07,Low
108211,Priya,Singh,Female,1994-01-09,Madurai,Tamil Nadu,Government,Salaried,990028.62,803,2016-06-28,Low
108212,Ananya,Iyer,Female,1999-01-08,New Delhi,Delhi,Other,Contract,394617.04,727,2016-04-28,Medium
108213,Rohan,Iyer,Male,1983-01-12,New Delhi,Delhi,Retail,Salaried,857376.2,699,2022-01-16,Medium
108214,Arjun,Sharma,Male,1963-01-17,New Delhi,Delhi,Manufacturing,Business Owner,1239374.14,720,2022-10-04,Medium
108215,Priya,Gupta,Male,1991-01-10,New Delhi,Delhi,Government,Self-employed,472159.67,603,2024-02-02,High
108216,Aditya,Shah,Female,1962-01-17,Pune,Maharashtra,Government,Salaried,520329.88,701,2025-11-14,Medium
108217,Ananya,Sharma,Male,1978-01-13,Warangal,Telangana,Manufacturing,Contract,1525976.58,614,2020-05-13,High
108218,Rohan,Mishra,Male,1963-01-17,Surat,Gujarat,Government,Business Owner,257293.28,677,2016-09-10,High
108219,Aditya,Shah,Male,2000-01-08,Surat,Gujarat,IT,Salaried,1157524.12,713,2015-01-17,Medium
108220,Neha,Gupta,Female,1961-01-17,Mumbai,Maharashtra,Healthcare,Self-employed,685220.97,746,2018-06-18,Medium
108221,Vihaan,Gupta,Male,1991-01-10,Kolkata,West Bengal,IT,Salaried,1713483.13,660,2023-04-03,High
108222,Neha,Patel,Female,1967-01-16,Vadodara,Gujarat,Other,Salaried,273156.56,713,2021-06-29,Medium
108223,Rahul,Rao,Male,1999-01-08,Pune,Maharashtra,IT,Salaried,421471.7,702,2022-10-13,Medium
108224,Ananya,Shah,Female,2004-01-07,Kolkata,West Bengal,Healthcare,Salaried,603331.32,715,2025-07-08,Medium
108225,Priya,Iyer,Female,1998-01-08,Kolkata,West Bengal,Retail,Salaried,231412.0,677,2023-05-09,High
108226,Diya,Das,Male,1999-01-08,Udaipur,Rajasthan,Manufacturing,Contract,2518715.18,656,2018-08-26,High
108227,Rahul,Shah,Male,1993-01-09,Kolkata,West Bengal,IT,Business Owner,877724.45,659,2019-09-13,High
108228,Kavya,Patel,Male,1979-01-13,Warangal,Telangana,Manufacturing,Salaried,1626548.62,627,2022-02-14,High
108229,Kavya,Reddy,Female,1986-01-11,Ahmedabad,Gujarat,Education,Salaried,1092828.51,758,2024-03-28,Low
108230,Arjun,Das,Female,2001-01-07,Jaipur,Rajasthan,Healthcare,Contract,1079149.88,748,2019-07-31,Medium
108231,Aditi,Joshi,Male,1999-01-08,Kolkata,West Bengal,Government,Business Owner,1472576.89,785,2022-05-28,Low
108232,Diya,Das,Female,1982-01-12,Madurai,Tamil Nadu,Healthcare,Salaried,805902.56,707,2018-12-30,Medium
108233,Sneha,Iyer,Male,1977-01-13,Mumbai,Maharashtra,IT,Salaried,909209.63,681,2023-07-13,Medium
108234,Aditya,Mehta,Female,1974-01-14,Warangal,Telangana,Manufacturing,Contract,527070.81,743,2024-06-17,Medium
108235,Aditya,Patel,Male,1998-01-08,Hyderabad,Telangana,Other,Contract,833737.27,729,2015-04-22,Medium
108236,Aarav,Reddy,Male,1999-01-08,Hyderabad,Telangana,IT,Salaried,451830.52,733,2016-10-22,Medium
108237,Rahul,Singh,Male,1994-01-09,Coimbatore,Tamil Nadu,Retail,Salaried,1735616.17,646,2021-08-27,High
108238,Isha,Mishra,Female,1978-01-13,Jaipur,Rajasthan,Other,Contract,499762.35,687,2019-01-06,Medium
108239,Aditya,Singh,Male,1975-01-14,Jaipur,Rajasthan,Finance,Contract,1274399.16,716,2019-08-20,Medium
108240,Vihaan,Joshi,Female,2005-01-06,Udaipur,Rajasthan,Retail,Salaried,1254757.52,730,2023-02-08,Medium
108241,Diya,Verma,Female,1985-01-11,Jaipur,Rajasthan,Other,Contract,273238.28,714,2020-01-02,Medium
108242,Diya,Kumar,Female,2001-01-07,Kolkata,West Bengal,Government,Salaried,334994.44,751,2023-03-08,Low
108243,Aarav,Rao,Male,1989-01-10,Pune,Maharashtra,Manufacturing,Self-employed,550529.65,745,2024-01-02,Medium
108244,Aditi,Verma,Male,1963-01-17,Mumbai,Maharashtra,Finance,Business Owner,911729.0,752,2024-10-20,Low
108245,Siddharth,Kumar,Male,1968-01-16,New Delhi,Delhi,Education,Self-employed,578679.35,713,2018-07-28,Medium
108246,Neha,Gupta,Female,1962-01-17,Udaipur,Rajasthan,IT,Salaried,1521929.48,629,2025-01-20,High
108247,Isha,Patel,Female,1993-01-09,Hyderabad,Telangana,Finance,Salaried,439906.08,607,2019-04-10,High
108248,Aditi,Joshi,Male,1970-01-15,Ahmedabad,Gujarat,Education,Contract,575338.27,752,2023-10-08,Low
108249,Rohan,Gupta,Female,1975-01-14,Kolkata,West Bengal,Other,Salaried,246289.22,717,2020-04-05,Medium
108250,Arjun,Reddy,Male,2005-01-06,Kolkata,West Bengal,Manufacturing,Self-employed,384033.76,670,2019-05-29,High
108251,Siddharth,Reddy,Male,1963-01-17,Hyderabad,Telangana,Retail,Salaried,565629.83,776,2020-02-25,Low
108252,Rahul,Patel,Male,1990-01-10,Hyderabad,Telangana,Government,Salaried,708580.69,613,2026-02-18,High
108253,Sneha,Kumar,Male,1971-01-15,Mysuru,Karnataka,Manufacturing,Contract,636774.63,666,2026-02-22,High
108254,Aarav,Singh,Male,1984-01-12,Pune,Maharashtra,Manufacturing,Self-employed,562091.06,689,2025-11-07,Medium
108255,Karan,Shah,Male,1988-01-11,Chennai,Tamil Nadu,Healthcare,Salaried,347897.54,773,2023-04-12,Low
108256,Karan,Patel,Male,1983-01-12,Mysuru,Karnataka,IT,Contract,1146504.36,761,2021-06-05,Low
108257,Neha,Patel,Female,1985-01-11,Madurai,Tamil Nadu,Manufacturing,Salaried,730762.52,668,2018-02-26,High
108258,Rahul,Rao,Male,1999-01-08,Vadodara,Gujarat,IT,Self-employed,823071.47,816,2018-02-26,Low
108259,Vihaan,Sharma,Female,1985-01-11,Coimbatore,Tamil Nadu,Healthcare,Salaried,352438.31,666,2018-01-21,High
108260,Aarav,Joshi,Female,1984-01-12,Kolkata,West Bengal,IT,Salaried,446304.71,722,2016-07-25,Medium
108261,Rohan,Verma,Female,1964-01-17,Udaipur,Rajasthan,Education,Contract,2000653.65,690,2022-08-02,Medium
108262,Nikhil,Joshi,Male,1972-01-15,Madurai,Tamil Nadu,IT,Salaried,855578.22,741,2019-06-23,Medium
108263,Kavya,Shah,Male,1984-01-12,Nagpur,Maharashtra,Education,Salaried,523570.39,733,2020-02-13,Medium
108264,Aditya,Verma,Female,1984-01-12,Hyderabad,Telangana,Healthcare,Salaried,621964.86,740,2020-07-17,Medium
